Route,Type,Time
8040,Accept,11/22/22 1:45 PM
8040,Accept,11/22/22 1:45 PM
51,Accept,11/22/22 2:39 PM
51,Accept,11/22/22 2:39 PM
51,Accept,11/22/22 2:39 PM
51,Accept,11/22/22 2:39 PM
51,Accept,11/22/22 2:39 PM
12,Accept,11/22/22 3:02 PM
12,Accept,11/22/22 3:03 PM
12,Accept,11/22/22 3:03 PM
12,Accept,11/22/22 3:03 PM
51,Accept,11/22/22 3:46 PM
51,Accept,11/22/22 3:46 PM
51,Accept,11/22/22 3:46 PM
51,Accept,11/22/22 3:46 PM
51,Accept,11/22/22 3:46 PM
47,Accept,11/22/22 4:23 PM
47,Accept,11/22/22 4:23 PM
47,Accept,11/22/22 4:23 PM
47,Accept,11/22/22 4:23 PM
47,Accept,11/22/22 4:23 PM
47,Accept,11/22/22 4:23 PM
50,Accept,11/29/22 1:58 PM
50,Accept,11/29/22 1:58 PM
50,Accept,11/29/22 1:58 PM
50,Accept,11/29/22 1:58 PM
50,Accept,11/29/22 1:58 PM
52,Accept,11/29/22 1:58 PM
52,Accept,11/29/22 1:58 PM
52,Accept,11/29/22 1:58 PM
52,Accept,11/29/22 1:58 PM
52,Accept,11/29/22 1:58 PM
52,Accept,11/29/22 1:58 PM
8010,Accept,11/29/22 1:58 PM
8010,Accept,11/29/22 1:58 PM
8010,Accept,11/29/22 1:58 PM
8010,Accept,11/29/22 1:58 PM
8010,Accept,11/29/22 1:58 PM
8040,Accept,11/29/22 1:58 PM
8040,Accept,11/29/22 1:58 PM
8040,Accept,11/29/22 1:58 PM
8040,Accept,11/29/22 1:58 PM
8040,Accept,11/29/22 1:58 PM
8060,Accept,11/29/22 1:58 PM
8060,Accept,11/29/22 1:58 PM
8060,Accept,11/29/22 1:58 PM
8060,Accept,11/29/22 1:58 PM
6,Accept,11/29/22 2:38 PM
6,Accept,11/29/22 2:38 PM
6,Accept,11/29/22 2:38 PM
6,Accept,11/29/22 2:38 PM
56,Accept,11/28/22 6:14 PM
56,Accept,11/28/22 6:14 PM
56,Accept,11/28/22 6:14 PM
56,Accept,11/28/22 6:14 PM
56,Accept,11/28/22 6:14 PM
56,Accept,11/28/22 6:14 PM
51,Accept,11/29/22 3:50 PM
51,Accept,11/29/22 3:50 PM
51,Accept,11/29/22 3:50 PM
51,Accept,11/29/22 3:50 PM
51,Accept,11/29/22 3:50 PM
51,Accept,11/29/22 3:50 PM
12,Accept,11/29/22 3:50 PM
12,Accept,11/29/22 3:50 PM
12,Accept,11/29/22 3:50 PM
12,Accept,11/29/22 3:50 PM
12,Accept,11/29/22 3:50 PM
56,Accept,11/29/22 3:50 PM
56,Accept,11/29/22 3:51 PM
56,Accept,11/29/22 3:51 PM
56,Accept,11/29/22 3:51 PM
56,Accept,11/29/22 3:51 PM
56,Accept,11/29/22 3:51 PM
47,Accept,11/29/22 4:44 PM
47,Accept,11/29/22 4:44 PM
47,Accept,11/29/22 4:44 PM
47,Accept,11/29/22 4:44 PM
47,Accept,11/29/22 4:44 PM
47,Accept,11/29/22 4:44 PM
47,Accept,11/29/22 4:44 PM
47,Accept,11/29/22 4:44 PM
